id,is_novel,revenue,popularity,vote_average,budget,release_year
45077,not novel,18000,0.422828,4.5,0,2010
45745,novel,0,0.609669,7.6,550000,2010
12685,not novel,0,0.417035,3.6,10000000,2010
50337,not novel,0,0.416714,6,0,2010
38626,not novel,0,0.410128,6.5,0,2010
43641,not novel,0,0.23283,7,0,2010
44918,not novel,0,0.407787,2.7,0,2010
45272,not novel,20529194,0.406941,5.9,15000000,2010
47386,not novel,0,0.401176,5,500000,2010
30061,not novel,0,0.400305,7.1,0,2010
39452,not novel,4790751,0.397548,7.7,0,2010
46934,not novel,850994,0.39567,6.2,0,2010
73211,not novel,0,0.393778,6.6,10000000,2010
43930,not novel,16504936,0.393626,6.5,27000000,2010
45756,not novel,0,0.390858,4.7,0,2010
129269,not novel,0,0.389123,7,0,2010
46911,not novel,0,0.385532,7.3,0,2010
33107,not novel,0,0.385303,5.1,0,2010
41382,not novel,0,0.379104,5.8,0,2010
367186,not novel,0,0.082894,7.3,0,2010
27569,not novel,15134293,0.375979,5.8,31000000,2010
278427,novel,0,0.374797,7,0,2010
44040,not novel,33583175,0.368927,5.6,10000000,2010
46837,not novel,539957,0.368374,5.3,0,2010
31007,not novel,42145,0.364652,6.3,0,2010
80188,not novel,0,0.361861,5.8,0,2010
44716,not novel,0,0.359688,7.1,15000000,2010
60695,not novel,0,0.359543,6,0,2010
40619,not novel,0,0.356462,7.6,0,2010
39053,not novel,0,0.348945,6.1,7000000,2010
29564,not novel,0,0.346981,5.4,8000000,2010
58446,not novel,0,0.346631,5.7,0,2010
71622,not novel,0,0.345663,4.8,0,2010
84520,not novel,0,0.189991,4.8,0,2010
64956,not novel,0,0.34123,7.3,0,2010
89704,not novel,338987,0.340855,7.1,0,2010
34563,not novel,21409028,0.312595,5.9,14000000,2010
50090,not novel,0,0.146543,6.3,0,2010
52010,not novel,0,0.335013,5.5,0,2010
48495,not novel,0,0.334115,5.3,104002432,2010
31261,not novel,1000000,0.332904,7.2,100000,2010
34751,not novel,0,0.331978,5.1,0,2010
46829,not novel,8454301,0.328667,6.9,30000000,2010
55061,not novel,693181,0.32716,5.7,0,2010
75311,not novel,0,0.255051,5.9,0,2010
12201,not novel,74901339,0.3261,6,80000000,2010
44678,not novel,0,0.321863,4.8,0,2010
49787,not novel,0,0.321694,5.3,0,2010
57749,not novel,0,0.326168,5.1,0,2010
31035,not novel,0,0.319013,6.3,0,2010
44877,not novel,1163967,0.318587,5.9,4600000,2010
70695,not novel,55125,0.315527,6.2,4000000,2010
51409,not novel,0,0.312322,6.7,0,2010
55890,not novel,0,0.309807,5.9,2000000,2010
54559,not novel,0,0.308417,7,0,2010
44219,not novel,0,0.307351,5.1,0,2010
42296,not novel,3045943,0.346071,6.4,30000,2010
35169,not novel,39340177,0.302377,4.7,35000000,2010
45324,not novel,1083683,0.301054,6,12500000,2010
37737,not novel,0,0.300283,5.8,0,2010
32206,not novel,0,0.297737,3.3,2500000,2010
43919,not novel,52604,0.29666,5.1,2500000,2010
47559,not novel,0,0.287095,5.5,0,2010
189197,not novel,0,0.757082,7.8,120000000,2010
44263,not novel,0,0.289545,5,0,2010
44037,not novel,0,0.289469,3.3,2500000,2010
70588,not novel,0,0.289022,6.3,0,2010
49350,not novel,0,0.286433,4.1,0,2010
51462,not novel,0,0.285687,6,0,2010
43935,not novel,4634062,0.283241,4.9,20000000,2010
48832,not novel,0,0.281852,7.7,0,2010
63561,not novel,0,0.279938,6.4,0,2010
42307,not novel,0,0.278689,3.2,0,2010
70076,not novel,0,0.278268,5.8,0,2010
75170,not novel,0,0.276859,7.1,0,2010
47407,not novel,0,0.494214,3.9,500000,2010
38568,not novel,617000,0.275607,6.8,30000,2010
43942,not novel,103735,0.27519,6.7,3000000,2010
47607,not novel,0,0.271442,5.8,65000,2010
56601,not novel,3878993,0.271381,5.7,12500000,2010
47218,not novel,215576,0.269283,6.4,0,2010
55692,not novel,0,0.26795,7.1,0,2010
36515,not novel,0,0.265649,5.8,2500000,2010
43263,not novel,0,0.284327,5.9,0,2010
55215,not novel,0,0.260669,5.7,2500000,2010
60575,not novel,0,0.259649,4.2,0,2010
52015,not novel,33245,0.2596,6.2,650000,2010
41988,not novel,0,0.257311,6,0,2010
69270,not novel,0,0.256392,3.5,13000000,2010
46967,not novel,0,0.247732,8,0,2010
41827,not novel,0,0.162356,5.7,0,2010
56968,not novel,0,0.252021,4.5,0,2010
39312,not novel,1422910,0.187905,7.1,0,2010
46528,not novel,11087569,0.25054,6.4,425000000,2010
44992,not novel,0,0.377897,6.5,0,2010
50204,not novel,4349187,0.246578,6,10000000,2010
43642,not novel,0,0.245627,4.8,0,2010
59437,not novel,63931,0.245438,5.9,0,2010
32916,not novel,0,0.244947,6.4,0,2010
45662,not novel,0,0.2448,5,0,2010
46812,not novel,0,0.243848,5.3,4400000,2010
56272,not novel,10,0.559371,4.2,0,2010
32612,not novel,0,0.241802,6,0,2010
12645,not novel,55089,0.241541,5.9,10000000,2010
37495,not novel,4270000,0.240403,7,967686,2010
39681,not novel,0,0.237797,6.3,0,2010
43418,not novel,0,0.280412,7.6,7347125,2010
50053,not novel,0,0.234574,2.5,0,2010
62728,not novel,0,0.408233,5.4,0,2010
73454,not novel,0,0.230821,5.3,0,2010
63727,not novel,0,0.229124,5.5,0,2010
36801,not novel,0,0.228405,6.8,0,2010
30587,not novel,0,0.228045,6.4,0,2010
51859,not novel,0,0.227437,7.7,0,2010
42918,not novel,178174,0.227258,6,0,2010
25891,not novel,0,0.339125,5.2,0,2010
55785,not novel,0,0.224505,6.5,0,2010
158675,not novel,0,0.224171,7.7,0,2010
51299,not novel,0,0.222293,8.8,0,2010
57419,not novel,0,0.222257,7.3,0,2010
44991,not novel,0,0.219619,5.2,2000000,2010
43939,not novel,0,0.218552,6.2,0,2010
59435,not novel,1279,0.218279,4.9,0,2010
35221,not novel,0,0.216759,4.9,0,2010
46689,not novel,187716,0.216503,7.8,1500000,2010
51402,not novel,0,0.216339,7,0,2010
47088,not novel,453079,0.214381,5.9,7000000,2010
41371,not novel,0,0.213623,2.7,0,2010
34583,not novel,0,0.212376,6.2,0,2010
52454,not novel,0,0.211508,2.4,0,2010
46789,not novel,0,0.201591,7,0,2010
62878,not novel,0,0.210425,3.7,0,2010
41556,not novel,123820,0.385851,4.8,4500000,2010
34335,not novel,0,0.210231,5.2,2000000,2010
41584,not novel,0,0.208862,5.1,0,2010
47911,not novel,0,0.207234,6.5,0,2010
51888,not novel,0,0.241085,6.2,0,2010
71700,not novel,0,0.20523,5.2,0,2010
57018,not novel,0,0.204591,5.5,0,2010
51823,not novel,0,0.203502,6,0,2010
45556,not novel,0,0.201727,4.4,5000000,2010
45752,not novel,0,0.200531,6.9,0,2010
46713,not novel,0,0.200241,5.1,2300000,2010
44160,not novel,0,0.286429,5.8,0,2010
44944,not novel,37000000,0.196975,7.3,0,2010
40080,not novel,0,0.196856,5.4,0,2010
74518,not novel,0,0.195641,5.9,0,2010
68523,not novel,0,0.194905,2.4,0,2010
70925,not novel,0,0.187445,6,0,2010
39440,not novel,0,0.184116,6.9,0,2010
63578,not novel,951179,0.182077,7.1,0,2010
54700,not novel,0,0.217305,4.3,0,2010
56812,not novel,3218666,0.181532,6.2,7000000,2010
45368,not novel,0,0.180345,5.8,0,2010
47763,not novel,0,0.178957,5.5,0,2010
42833,not novel,0,0.17845,5.8,0,2010
53459,not novel,0,0.260805,5.5,1300000,2010
49958,not novel,0,0.1776,5,0,2010
56743,not novel,0,0.175586,6.8,0,2010
33602,not novel,0,0.175217,7.5,0,2010
55632,not novel,10967,0.174224,4.9,0,2010
46020,not novel,0,0.173474,4.8,0,2010
352812,not novel,0,0.172275,8.3,0,2010
51794,not novel,0,0.171948,6.6,12000000,2010
48373,not novel,0,0.171615,7.3,0,2010
57120,not novel,876302,0.170821,6.3,0,2010
34134,not novel,0,0.170408,6.3,0,2010
55246,not novel,22270,0.168177,5.7,0,2010
57627,not novel,0,0.167587,7.6,0,2010
41345,not novel,0,0.167247,5.2,0,2010
52333,not novel,0,0.160701,6.5,0,2010
46138,not novel,0,0.526537,6.7,7200000,2010
74471,not novel,0,0.15835,5.3,0,2010
39522,not novel,0,0.157333,2.8,0,2010
88212,not novel,0,0.1553,6.7,0,2010
40720,not novel,0,0.12869,5.9,0,2010
40170,not novel,0,0.155084,7.2,0,2010
31967,not novel,0,0.155075,6,0,2010
53778,not novel,0,0.150784,6.2,0,2010
38033,not novel,0,0.150336,3.8,0,2010
48243,not novel,0,0.148442,5.7,3167000,2010
54532,not novel,0,0.147222,6.3,0,2010
41120,not novel,0,0.145026,8.4,0,2010
66195,not novel,14870,0.144892,5.8,0,2010
46665,not novel,0,0.141985,6.1,0,2010
43922,not novel,0,0.140371,6.6,0,2010
35688,not novel,60072596,0.140251,6,20000000,2010
48186,not novel,0,0.252609,5.7,0,2010
39333,not novel,0,0.010185,6,0,2010
64108,not novel,0,0.136215,4.8,0,2010
52850,not novel,0,0.132502,6.1,0,2010
35791,not novel,296221663,0.131526,5.8,60000000,2010
31196,not novel,0,0.131328,4.9,300000,2010
38883,not novel,0,0.130016,5,0,2010
62592,not novel,0,0.129442,5.9,0,2010
27584,not novel,0,0.126182,5,0,2010
50037,not novel,0,0.191889,5.3,1100000,2010
70862,not novel,0,0.123158,6,0,2010
11761,not novel,0,0.120636,6.2,0,2010
44737,not novel,0,0.205329,7.2,0,2010
65056,not novel,0,0.067885,5.2,0,2010
35691,not novel,0,0.107729,6.7,0,2010
57011,not novel,0,0.107503,3.5,0,2010
36956,not novel,0,0.308928,4.9,0,2010
47177,not novel,0,0.137397,4.8,2400000,2010
63498,not novel,0,0.104635,6.4,0,2010
59110,not novel,0,0.180217,5.6,0,2010
43552,not novel,1068682,0.276322,4.8,10000000,2010
70712,not novel,0,0.097594,6.6,0,2010
53807,not novel,0,0.095018,6.5,0,2010
64786,not novel,0,0.021645,7.8,0,2010
46368,not novel,0,0.267278,4.1,3000000,2010
70448,not novel,0,0.111048,5.4,0,2010
45022,not novel,0,0.25427,6.1,0,2010
50099,not novel,427628,0.090543,6,0,2010
40663,not novel,0,0.087585,7,0,2010
72914,not novel,0,0.071963,7.2,0,2010
53190,not novel,0,0.095444,7.5,0,2010
127717,not novel,0,0.081892,5.8,0,2010
52349,not novel,0,0.081724,5.1,0,2010
63348,not novel,0,0.07813,4.9,0,2010
40016,not novel,0,0.150035,2.1,0,2010
42189,not novel,0,0.153853,7.7,0,2010
51764,not novel,5980,0.068941,5.5,0,2010
315620,not novel,0,0.068411,7.7,0,2010
49679,not novel,5000000,0.028227,4.9,10000000,2010
30886,not novel,0,0.066188,5,1250000,2010
52060,not novel,0,0.065833,5.1,0,2010
42966,not novel,0,0.06497,7,10,2010
40188,not novel,0,0.065391,5.5,0,2010
36736,not novel,0,0.225569,6.7,0,2010
45839,not novel,0,0.064038,3.9,0,2010
52605,not novel,0,0.063325,4.4,0,2010
53344,not novel,0,0.06447,6.9,0,2010
39486,not novel,60251371,0.06324,6.6,35000000,2010
42950,not novel,0,0.057892,6.5,0,2010
55244,not novel,1339650,0.052322,8.1,0,2010
46718,not novel,0,0.0506,7.3,0,2010
40777,not novel,0,0.050481,,0,2010/5/4
45523,not novel,0,0.046872,7.9,0,2010
58107,not novel,0,0.227962,6.4,0,2010
26214,not novel,0,0.00664,4.1,5000,2010
241829,not novel,0,0.033048,8.4,0,2010
39356,not novel,43,0.028456,7.3,3,2010
56811,not novel,35456,0.025935,6.1,0,2010
53844,not novel,0,0.037806,4.7,0,2010
45644,not novel,0,0.067753,8.6,0,2010
37058,not novel,0,0.019248,7.4,0,2010
72013,not novel,0,0.06762,6,0,2010
44950,not novel,0,0.009766,4.7,0,2010
54527,not novel,0,0.033845,7.6,900000,2010
24243,not novel,0,0.063754,6.4,0,2010
41397,not novel,0,0.004569,6.5,0,2010
550,not novel,100853753,8.947905,8.1,63000000,1999
603,not novel,463517383,7.753899,7.8,63000000,1999
14,not novel,356296601,3.55572,7.7,15000000,1999
1893,not novel,924317558,3.526029,6.3,115000000,1999
564,not novel,415885488,2.94377,6.3,80000000,1999
497,not novel,284600000,2.719461,8,60000000,1999
745,not novel,672806292,2.578731,7.5,40000000,1999
36643,not novel,361832400,2.129874,6,135000000,1999
796,not novel,75902208,2.069357,6.5,10500000,1999
2668,not novel,206071502,2.065619,6.7,100000000,1999
37135,not novel,0,1.945894,6.9,0,1999
2105,not novel,235483004,1.825695,6.4,11000000,1999
1844,not novel,212404396,1.820318,5.9,66000000,1999
863,not novel,485015179,1.810197,7.2,90000000,1999
4951,not novel,53478166,1.769152,7.2,16000000,1999
509,not novel,363889678,1.72385,6.8,42000000,1999
817,not novel,310940086,1.560867,6,33000000,1999
226,not novel,11540607,1.43163,7,2000000,1999
9008,not novel,60289912,1.427794,7.1,90000000,1999
926,not novel,90683916,1.348628,6.6,45000000,1999
345,not novel,162091208,1.329827,6.8,65000000,1999
492,not novel,22863596,1.328465,7.1,13000000,1999
9535,not novel,176885658,1.320079,6.3,80000000,1999
10137,not novel,300135367,1.309249,5.6,133000000,1999
9481,not novel,151493655,1.254522,6.5,73000000,1999
8487,not novel,222104681,1.221973,5.2,170000000,1999
1911,not novel,61698899,1.189386,6.2,160000000,1999
9946,novel,211989043,1.173888,5.4,100000000,1999
1715,not novel,88545092,1.152354,6.6,24000000,1999
10386,not novel,23159305,1.150934,7.5,70000000,1999
8914,not novel,73648228,1.139223,5.5,60000000,1999
9473,not novel,0,1.076307,7,21000000,1999
2112,not novel,161626121,1.050599,6.5,90000000,1999
4806,not novel,309457509,1.03785,5.7,70000000,1999
10314,not novel,103166989,1.022028,5.6,10000000,1999
10398,not novel,177841558,0.993492,6.1,70000000,1999
8374,not novel,30471,0.992316,7.1,6000000,1999
1542,not novel,12827813,0.968204,7.3,10000000,1999
1443,not novel,10409377,0.941202,7,6000000,1999
2277,not novel,93700000,0.937873,6.7,100000000,1999
2667,not novel,248000000,0.934621,6.3,25000,1999
622,not novel,58401898,0.920974,6.2,38000000,1999
10400,not novel,73956241,0.92088,7.3,50000000,1999
1090,not novel,18564088,0.907305,6.5,16000000,1999
9032,not novel,234801895,0.876587,6.2,34200000,1999
8649,not novel,0,0.855109,6.5,32000000,1999
8224,not novel,96618699,0.823494,6,40000000,1999
1832,not novel,30652890,0.82073,6.6,10000000,1999
3558,not novel,0,0.797082,7.5,40000000,1999
15400,not novel,0,0.779596,6.6,0,1999
11618,not novel,91188905,0.778786,5.3,80000000,1999
1641,not novel,93888180,0.746054,5.2,75000000,1999
11622,novel,40263020,0.744837,6.2,35000000,1999
11374,not novel,0,0.740133,5.4,80000000,1999
10207,not novel,118880016,0.731802,5.7,80000000,1999
2275,not novel,149705852,0.72669,5.9,60000000,1999
10307,not novel,50041732,0.725013,5.8,29000000,1999
11601,not novel,21133087,0.716336,6.3,12000000,1999
9451,not novel,0,0.694437,6.5,0,1999
332,novel,0,0.684185,4.3,75000000,1999
334,not novel,48451803,0.682531,7.3,37000000,1999
2020,not novel,36911617,0.67107,4.5,51000000,1999
9423,not novel,14010690,0.654013,4.9,75000000,1999
1213,not novel,128798265,0.640331,6.9,40000000,1999
9825,not novel,56870414,0.637814,5.3,27000000,1999
9781,not novel,4217115,0.63765,6.4,34000000,1999
9824,not novel,29762011,0.636432,5.4,68000000,1999
4816,not novel,0,0.627172,7,0,1999
49948,not novel,90874570,0.617279,6.9,80000000,1999
9430,not novel,28451622,0.614402,6.9,6500000,1999
11355,not novel,84565230,0.614007,5.7,25000000,1999
12117,not novel,0,0.598565,6.3,80,1999
13466,not novel,0,0.596782,7.2,0,1999
6415,not novel,108000000,0.585123,6.3,75000000,1999
1850,not novel,47434430,0.581756,6.6,82000000,1999
17707,not novel,13000000,0.566661,6.3,25000000,1999
26177,not novel,0,0.54872,5.5,0,1999
11377,not novel,40846082,0.548097,5.6,19000000,1999
12095,not novel,0,0.545399,4.5,5000000,1999
18621,not novel,0,0.538087,5.7,0,1999
16716,not novel,0,0.521573,6.1,0,1999
913,not novel,124305181,0.508128,6.7,48000000,1999
12618,not novel,74608570,0.503461,5.3,64000000,1999
1946,not novel,2856712,0.501242,6.6,15000000,1999
20024,not novel,10827816,0.498365,6.1,23000000,1999
11001,not novel,117758500,0.49601,6,65000000,1999
7341,not novel,17762705,0.480421,5.1,21000000,1999
1073,not novel,0,0.479263,6.9,21500000,1999
38809,not novel,5241315,0.47074,4.7,10000000,1999
54982,not novel,0,0.469286,6.1,0,1999
10563,not novel,0,0.45956,5,20000000,1999
9455,not novel,15156200,0.454992,6.1,25000000,1999
1439,not novel,0,0.450237,6.3,75000000,1999
12524,not novel,0,0.446421,6.4,0,1999
41586,not novel,0,0.424998,5.4,0,1999
10366,not novel,10667893,0.418611,4.5,45000000,1999
10154,not novel,0,0.416778,5,0,1999
12485,not novel,0,0.413376,3.6,0,1999
17198,not novel,0,0.40647,6,0,1999
11944,not novel,0,0.406308,5.8,20000000,1999
12596,not novel,0,0.401336,5.5,33000000,1999
10213,not novel,0,0.354484,4.4,5000000,1999
2162,not novel,11263966,0.393985,5.4,70000000,1999
17771,not novel,0,0.390862,4.8,0,1999
6522,not novel,73345029,0.383326,6.6,80000000,1999
21349,not novel,18653615,0.382872,5.9,23000000,1999
2900,not novel,19598588,0.378188,5.4,75000000,1999
9849,not novel,36850101,0.88284,5.2,65000000,1999
10210,not novel,0,0.364241,5.6,11000000,1999
10388,not novel,3193102,0.274419,6.6,10000000,1999
10397,not novel,13,0.35206,7,25,1999
12220,not novel,58900031,0.573718,5.9,50000000,1999
14429,not novel,17843379,0.257547,5.9,8000000,1999
11119,not novel,0,0.345172,3.8,11000000,1999
27653,not novel,0,0.411324,6.1,0,1999
10208,not novel,16290976,1.104937,5.7,24000000,1999
404,not novel,0,0.335398,7.3,10000000,1999
24137,not novel,18535191,0.333245,6.4,14000000,1999
13099,not novel,0,0.331443,6,0,1999
2290,not novel,0,0.330491,6.1,0,1999
10402,not novel,65535067,0.328409,5.3,17000000,1999
16331,not novel,0,0.324805,6,0,1999
6552,not novel,4152230,0.323791,6.1,25000000,1999
9563,not novel,100230832,0.322499,6.8,55000000,1999
30943,not novel,28121100,0.322339,5.8,38000000,1999
10908,not novel,0,0.318024,5.2,15000000,1999
11129,not novel,4000000,0.312827,6.8,600000,1999
22314,not novel,14011454,0.312759,6.5,7000000,1999
11353,not novel,0,0.312306,6,55000000,1999
10342,not novel,8946237,0.377269,5.3,13000000,1999
13787,not novel,0,0.304124,5.8,0,1999
10279,not novel,0,0.258844,6.5,0,1999
14709,not novel,0,0.301845,5.7,0,1999
21039,not novel,0,0.301697,5.8,0,1999
10350,not novel,0,0.301533,4.1,30000000,1999
42739,not novel,0,0.300431,7.4,0,1999
20770,not novel,0,0.299004,6.4,0,1999
15556,not novel,0,0.297996,6,0,1999
13824,not novel,0,0.296655,4.8,0,1999
10354,not novel,0,0.289133,6.1,0,1999
3293,not novel,0,0.28789,6.6,0,1999
10490,not novel,10571408,0.285902,6.2,10000000,1999
9684,not novel,0,0.281948,6.5,0,1999
10219,not novel,0,0.278394,6.5,0,1999
16162,not novel,34573780,0.066504,7.8,9000000,1999
16172,not novel,4398989,0.231418,6.2,6000000,1999
26149,not novel,14859394,0.272771,6.7,27000000,1999
19594,not novel,0,0.26906,5.8,0,1999
13428,not novel,0,0.265623,5.4,0,1999
11779,not novel,0,0.265105,7.1,0,1999
10390,not novel,0,0.143906,6.3,50000000,1999
15198,not novel,8888143,0.260903,5.8,28000000,1999
16379,not novel,13260050,0.257431,4.5,50000000,1999
30923,not novel,0,0.253305,6.3,21000000,1999
16158,not novel,25059640,0.25073,7.6,6000000,1999
10399,not novel,0,0.250149,6.5,0,1999
15256,not novel,6852450,0.246669,6.5,6000000,1999
10212,not novel,0,0.323477,6.6,12000000,1999
8970,not novel,29000000,0.242797,5.2,75000000,1999
9465,not novel,0,0.319907,6.2,10000000,1999
14242,not novel,0,0.239265,7.5,0,1999
18681,not novel,0,0.238749,5.3,15000000,1999
10047,not novel,66976317,0.235223,6.1,60000000,1999
18417,not novel,0,0.297398,5.9,35000000,1999
70772,not novel,0,0.22722,5.9,0,1999
35215,not novel,0,0.2264,4.7,0,1999
22509,not novel,0,0.218481,5.9,0,1999
5470,not novel,1531251,0.216242,4.5,20000000,1999
20761,not novel,8434146,0.212029,5.3,24000000,1999
815,not novel,0,0.20768,5.6,23000000,1999
31183,novel,0,0.207575,6.4,0,1999
24066,not novel,1943649,0.204411,5.3,1700000,1999
53875,not novel,0,0.202456,5.2,0,1999
13589,not novel,0,0.20056,7.1,0,1999
24071,not novel,0,0.198477,5.6,0,1999
22267,not novel,635096,0.198126,6.6,38000000,1999
18212,not novel,0,0.195796,5.8,0,1999
18892,not novel,3076820,0.195048,5.6,3000000,1999
10496,not novel,0,0.193797,4.2,0,1999
46435,not novel,0,0.187628,6.5,0,1999
16406,not novel,27500000,0.187319,5.7,13000000,1999
31582,not novel,4488529,0.186474,6.2,0,1999
47288,not novel,12000000,0.173433,4.7,25000000,1999
10916,not novel,0,0.170248,6.8,0,1999
28029,not novel,0,0.167869,6.4,14000000,1999
10359,not novel,0,0.166168,6.1,10000000,1999
14005,not novel,0,0.081035,6.3,0,1999
14578,not novel,7292175,0.163337,5.6,7000000,1999
54004,not novel,0,0.162638,6.1,0,1999
5319,not novel,0,0.161076,6.6,0,1999
25752,not novel,0,0.153649,3.4,0,1999
12479,not novel,0,0.175782,4.8,12000000,1999
28902,not novel,0,0.145004,4.7,0,1999
14484,not novel,239894,0.144508,4.6,0,1999
17078,not novel,0,0.134902,6.8,0,1999
194113,not novel,0,0.132643,6.8,4250000,1999
12594,novel,0,0.50812,4.9,2500000,1999
17709,not novel,0,0.129744,3.5,70000000,1999
16508,not novel,0,0.127664,5.4,0,1999
29698,not novel,0,0.126159,7.2,0,1999
17870,not novel,0,0.122365,7.4,0,1999
1812,not novel,2049595,0.118187,6.5,450000,1999
22345,not novel,36450736,0.116694,3.8,12000000,1999
25172,not novel,0,0.107256,4.5,0,1999
10381,not novel,0,0.105168,5.9,0,1999
28918,not novel,0,0.100043,7.3,0,1999
64202,not novel,0,0.096582,6.4,0,1999
83965,not novel,0,0.083178,5.5,0,1999
10557,not novel,28200000,0.238748,6.5,3800000,1999
39964,not novel,100,0.090186,4.8,1,1999
199620,not novel,0,0.089789,7.4,9210000,1999
24020,not novel,0,0.10041,4.9,0,1999
36251,not novel,0,0.19893,4.2,0,1999
43423,not novel,0,0.082451,5.5,0,1999
10482,not novel,0,0.077584,5.6,0,1999
10368,not novel,21001563,0.079104,5.7,12000000,1999
32874,not novel,0,0.064295,4.7,0,1999
34513,not novel,0,0.051594,6.9,0,1999
53915,not novel,0,0.034182,5.2,0,1999
40863,not novel,0,0.044502,6.9,0,1999
