id,revenue,production_companies
13150,31148328,O'Connor Brothers
33409,0,Fallen Films
12568,13204291,UK Film Council
10885,0,New Regency Pictures
11260,50650079,Deep River Productions
6933,0,Kadokawa Pictures
13849,0,Steel Mill Pictures
13851,0,Bee Train
13944,2000000,Senator International
11802,63800345,Studiopolis
25329,0,Dark & Stormy Entertainment
13613,0,Nu Image Entertainment GmbH
15208,0,Státní Fond CR pro Podporu a Rozvoj Ceské Kinematografie
13489,0,LB2 Films
16899,0,Fragile Films
13973,3830137,Aramid Entertainment Fund
8944,6673422,Tribeca Productions
14556,0,TPS Star
8884,0,Recorded Picture Company (RPC)
14048,2957978,BBC Storyville
12412,9323833,On My Own
13596,36620508,Terra Firma Films
8279,23550000,TPS Star
16342,0,Aramid Entertainment Fund
10185,3533227,Midnight Picture Show
13256,2033165,First Foot Films
15616,0,Millennium Films
14914,0,Intermittent Productions
20268,0,Lereby
8266,0,Canal+
15741,0,Euroimages Fund of the Council of Europe
14438,33456317,Affirm Films
17334,0,Brass Hat Films
12890,10569964,QED International
13260,33472850,Road Rebel
13092,17286299,Film4
16564,530048,Fu Works
15749,391410,Victoria Filmproduktion
8942,0,Field Guide Films
3511,0,Gaumont International
22152,0,El Dorado Pictures
14145,0,Kisi Production
8359,0,HBO Films
19611,0,BNJArmor
14765,0,Hassen Brahiti / Studio Canal
16921,0,Parallel Media
14452,0,Steamroller Productions
15457,850575,Pathé
16867,0,Fastback Pictures
15011,0,Framestore CFC
15942,0,Canal+
20034,0,WarpX
15705,0,UK Film Council
24475,0,Pampa Production
14795,0,Lab 601
20113,0,Von Zerneck Sertner Films
14582,0,Bell Broadcast and New Media Fund
15125,0,Canal+
64690,76175166,FilmDistrict
47327,28931401,Millennium Films
27582,51070807,Scared Productions
56292,694713380,TC Productions
65754,232617430,Metro-Goldwyn-Mayer (MGM)
51876,161849455,Many Rivers Productions
39254,299268508,Touchstone Pictures
58574,334615000,Warner Bros.
45243,254455986,Warner Bros.
41630,147780440,Cold Spring Pictures
17578,371940071,Amblin Entertainment
37686,260095987,K/O Camera Toys
23629,89792502,Cruel and Unusual Films
50619,712171856,TSBD Canada Productions
76025,17693675,See-Saw Films
58224,187361754,Dune Entertainment III
46529,144492830,Touchstone Pictures
74643,133432856,uFilm
38317,169852759,Broken Road Productions
49849,174822325,platinum studios
57212,177584879,"Kennedy/Marshall Company, The"
44896,245724603,Blind Wink
49520,75450437,Big Kid Pictures
71676,149217355,Marvel Knights
49021,57777106,International Traders
48171,96047633,Hungarian National Film Office
52451,132274484,New Legacy
73358,0,Masterpiece
58232,1749457,Kaleidoscope Films
59436,151119219,Mediapro
38321,78309131,Michael De Luca Productions
59440,23057115,Filmtribe
59965,82087155,Tailor Made
48138,130786397,TF1 Films Production
38050,127869379,Electric Shepherd Productions
60420,3542353,Super Crispy Entertainment
39513,97552050,Working Title Films
75736,0,Sakonnet Capital Partners
62835,60965854,Grive Productions
45610,2527904,Virgin Produced
75900,35057696,Lip Sync Post
74465,120081841,LBI Entertainment
58547,201146,33andOut Productions
71469,64626786,The Jacobson Company
50014,124272124,Imagenation Abu Dhabi FZ
75174,77278331,Open Road Films
49517,0,CinéCinéma
37430,48795021,Nimar Studios
39538,135458097,Participant Media
73937,7448385,Deuce Three Productions
59108,152930623,Rat Entertainment
63710,0,Reel Deal Entertainment
65759,150406466,Kennedy Miller Mitchell
50780,970816,Anonymous Content
51999,908000,Danish Filminstitute
50456,63782078,Holleran Company
70670,15699707,ARD Degeto Film
85435,29007412,Screen Australia
64586,0,Spectrum Films
49020,864659,Warp (Submarine)
62046,3142154,Shifting Gears Entertainment
50839,19504039,Untitled Entertainment
55846,741875,Lipsync Productions
67913,19560274,Irish Film Board
63493,610986,Michael Mailer Films
72113,27603069,Constantin Film Produktion
10316,75993061,Exclusive Media Group
38356,1123746996,Indochina Productions
72571,205703818,Solana Films
63207,0,Canal+ España
44564,67112664,Wild West Picture Show Productions
50725,6928068,Internationale Filmproduktion Blackbird Dritte
75802,9504139,Chimera Films LLC
74998,12355798,Aura Film Partnership
49494,27122040,Prime Focus
63310,42070,Savage Films
101173,1072602,Lipsync Productions
48340,108609310,Relativity Media
48231,27462041,Prospero Pictures
43959,47088990,FilmDistrict
77949,209696,Origin Pictures
50601,17479,Rex Media
55787,114156230,Flashpoint Entertainment
55720,1759252,McLaughlin Films
58231,0,"Moving Pictures, DPI"
59296,1378,Chydzik Media Group
75622,972512,Amalgam Features
50837,3538446,This Is That Productions
64720,3099314,Strange Matter Films
57276,14624826,Eurowide Film Production
72213,34522221,Sherwood Pictures
77221,5446000,Prima TV
73567,3665069,Picture Perfect (I)
38322,83615414,The Collective Studios
74726,0,La Zanfoña Producciones
81025,34564651,CBS Films
38540,0,Regent Capital
79070,3358,Centre National de la Cinématographie (CNC)
73588,0,The Salt Company International
57119,37710610,TDJ Enterprises / New Dimensions Entertainment
62580,0,Pathé
51209,1188194,Sweet William Productions
70196,0,Veteran Pictures
59860,17425000,DiNovi Pictures
55725,10654385,Everest Entertainment
70586,0,Gunny Entertainment
44754,46495,Gilbert Films
68818,623528,Noodles Production
73499,3696232,Agent Two
71688,114956699,CinéCinéma
38543,0,Wales Creative IP Fund
49010,672648,Whizbang Films
70577,0,Fierce Entertainment
132923,0,Releaseme Productions
53487,11790979,Medusa Film
66125,0,Essential Entertainment
82501,0,Backup Films
75595,0,Sundial Pictures
71254,0,RCR Media Group
72477,957240,Watley Entertainment
73686,5576725,Filmförderungsanstalt (FFA)
76420,0,DC Entertainment
77878,3759582,Backup Films
79120,469947,Synchronicity Films
30618,0,Outpost Studios
81167,0,Whyaduck Productions
38541,22000,Julijette
59726,0,Vertigo Films
49538,344420111,Donners' Company
31880,0,Project 8 Films
68419,0,Creativity Media
672,876688482,MIRACLE Productions GmbH & Co. KG
2501,214034224,Kalima Productions GmbH & Co. KG
1576,102441078,Constantin Film Produktion
608,441818803,Parkes+MacDonald Image Nation
423,120072577,Studio Babelsberg
180,358372926,Twentieth Century Fox Film Corporation
4108,43928932,EuropaCorp
7303,154906693,Shoelace Productions
36586,155010032,Milk & Honey
2022,171269535,Happy Madison Productions
455,76578641,UK Film Council
2642,93354918,Fortis Films
9884,78382433,Hacienda Productions
818,296633907,Moving Pictures
9645,68349884,Warner Bros.
9334,165333180,Alphaville Films
1430,35564473,Dog Eat Dog Films
7090,447741,Busy Bee Productions
4614,193,S.O.A.F. Productions
1613,0,Focus Films
10590,114660784,Motion Picture Production GmbH & Co. Erste KG
1360,56298474,Handprint Entertainment
2757,32801173,Clinica Estetico
4911,9237470,Cosmic Pictures
2251,119137784,Unfaithful Filmproduktion GmbH & Co. KG
8665,35168966,New Regency Pictures
8869,0,Electric Entertainment
11979,45479110,WV Films LLC
16690,109862682,DisneyToon Studios
16643,16872671,New Regency Pictures
13536,22433915,Brad Grey Pictures
11056,0,Castelao Producciones
6278,43061982,Touchstone Pictures
5851,77741732,Tribeca Productions
11560,63781810,Epsilon Motion Pictures
31005,10011050,Reveal Entertainment
10592,32287044,David Ladd Films
9266,51842679,Shutt/Jones Productions
9093,29882645,Jaffilms Inc.
16077,0,WT2 Productions
11246,0,Cold Day Ltd.
10550,19924033,Chris Lee Productions
9932,0,Tribeca Productions
11880,0,The Victor Film Company
2017,0,Seven Arts Films
11362,75395048,Touchstone Pictures
11535,0,Yorktown Productions
16028,0,Radar Pictures
2165,0,Still Productions
9555,0,Olsen Levy
10994,0,Gaylord Films
11692,7103973,Mel's Cite du Cinema
27259,13102295,Canal+
9613,0,Metropolitan Films
12576,0,ApolloMedia Distribution
4107,773228,Granada Television
10052,52322400,Gran Via Productions
3472,0,Jonescompany Productions
9045,0,K.G Productions
14923,0,Dakota North Entertainment
13437,0,Warner Bros.
9544,18902015,Signature Pictures
17043,33082548,J&M Entertainment
9275,0,Filmfour
13560,0,AAMPI Inc.
54580,146402,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
18419,0,Mandarin Films
38157,0,Blue Rider Pictures
241,50282766,Warner Bros.
9495,94000000,Jeff Most Productions
1024,3049135,Fontana Productions
8831,101646581,Largo Entertainment
12160,25052000,Paragon Entertainment Corp.
10531,0,TF1 Films Production
9057,16478900,Nomura Babcock & Brown
9905,0,PolyGram Filmed Entertainment
8011,36800000,Fallingcloud
27793,0,Warner Bros.
11934,0,Working Title Films
30157,0,Union Générale Cinématographique (UGC)
10447,0,Platinum Pictures
10486,0,Cité Films
46094,21011500,Nomura Babcock & Brown
15097,0,France 3 Cinema
10448,305070,Newcomm
52520,132400000,Sketch Films
49026,1081041287,Syncopy
49040,276572938,"Kennedy/Marshall Company, The"
70981,403170142,Brandywine Productions
64688,201585328,Relativity Media
87827,609016565,Fox 2000 Pictures
75780,218340595,TC Productions
80278,180274123,Canal+ España
41154,624026776,Hemisphere Media Capital
83542,130482868,ARD Degeto Film
82675,376141306,Grive Productions
62213,245527149,Warner Bros.
82390,1353868,Millennium Films
72387,40346186,Trigger Street Productions
72331,112265139,Location Gourmet
58244,8106475,France 2 Cinéma
123025,0,DC Entertainment
83666,68263166,Moonrise
49049,41037742,Rena Film
44833,303025485,Film 44
80271,0,Lol Productions
82695,441809770,Working Title Films
62764,183018522,Goldmann Pictures
59967,47042000,Ram Bergman Productions
57165,301000000,Cott Productions
76726,145000000,Adam Schroeder Productions
82507,77712439,Automatik Entertainment
77016,48126384,Crave Films
72976,275293450,Dune Entertainment
76494,79700000,What to Expect Productions
77877,99357138,Langley Park Production
77866,63100000,Leverage Management
82633,53676580,Annapurna Pictures
97434,0,Michael Lobell Productions
80035,68267862,Dune Entertainment
72207,53909751,Apatow Productions
65086,127730736,Film i Väst
59961,208076205,Bluegrass Films
86838,19422261,Film4
103620,31081,Ciné+
127517,3428048,Wonderful Films PLC
112336,23570541,Cold Spring Pictures
64689,37930465,Inferno Entertainment
77948,16863583,Galavis Film
60599,35485056,Green Room Films
77953,104907746,Location Gourmet
75638,13551174,Canal+ España
82696,114281051,Management 360
102780,89237,Demarest Films
72358,22044277,Varsity Pictures
115290,0,Silver Screen Pictures
109099,0,SBS Productions
81836,73244881,Perdido Productions
133694,8138788,Media Farm
78049,0,"Sommers Company, The"
97051,0,"Lambrick Foundation, The"
82679,11417362,Fake Empire
88005,9636289,Focus Features
99770,0,Wild Bunch
106021,0,Umedia
70667,0,Nordisk Film Production
82990,142817992,Solana Films
83770,8784318,Vanguard Films
92591,0,Wind Dancer Productions
93837,0,Scarlet Fire Entertainment
119360,0,Ministero per i Beni e le Attività Culturali (MiBAC)
113594,0,nWave Pictures
59963,432274,Procinvest Sas
86597,0,Radar Films
109513,14400000,Exclusive Media Group
112090,0,Mirumir
39957,0,Burning Bright Productions
97614,66351,Magnolia Pictures
87496,19633027,Voltage pictures
112304,0,Most/Rice Films
84577,0,PalmStar Entertainment
133931,0,Cinema Management Group
139567,4636169,Mandalay Vision
98339,2521,Middle Child Films Inc.
79694,9627492,Studio Babelsberg Motion Pictures
98066,0,Duck Attack Films
102629,0,Autonomous Films
84329,3325038,TBB
118957,0,Screen Queensland
100683,0,After Dark Films
49014,6063556,Prospero Pictures
136278,0,IM Global
122800,0,Emmett/Furla Films
98582,0,Atípica Films
78215,704,Filmförderungsanstalt (FFA)
101176,1081,Emergency Exit Pictures
63574,30,Gospel Truth Pictures
101731,102388,Voltage Pictures
84336,419953,Lipsync Productions
122192,0,Ran Entertainment
84287,0,Randy Murray Productions
124075,0,Zero One Film
87440,22930,Inphenate
126277,0,IndustryWorks Pictures
130739,2750275,Chromosom Filmproduktion
109843,0,Microwave Film
98586,0,Bausan Films
133764,0,Media Programme of the European Community
72890,0,Maven Pictures
123362,0,Cofimage
82485,0,Signature Entertainment
84204,0,High Treason Productions
139933,14752,Deerjen Films
78571,540152,Corduroy Films
88036,24637469,Akil Production Company
103747,7034007,Entertainment One
102222,0,Fourth Floor Productions
126323,0,Bo-Town Films
122088,1775316,Reshet Broadcasting
139777,0,Take 5 Productions
94973,0,Few
121791,0,Scope Pictures
118737,0,Northern Film and Media
121565,0,Pandastorm Pictures
127918,0,Arte France
115210,95000,MPI Media Group
103758,0,Archimede
127864,279735,Televisión Española (TVE)
101267,32726956,Insurge Pictures
150093,0,Doha Film Institute
100275,1632,Make A Move
84284,0,Vrijzinnig Protestantse Radio Omroep (VPRO)
84288,0,Rise Films
277,95708457,Subterranean Productions UK Ltd.
605,424988211,Warner Bros.
604,738599701,Silver Pictures
310,484572835,Pit Bull Productions
296,435000000,C-2 Pictures
587,122919055,Tim Burton Productions
9480,179179718,New Regency Pictures
8273,231449203,Loumolo & Co.
8698,179265204,Angry Films
14873,135680000,DisneyToon Studios
10601,121975011,Quinta Communications
8409,44350926,"""DIA"" Productions GmbH & Co. KG"
616,456758981,"Bedford Falls Company, The"
1996,156505388,Lawrence Gordon Productions
9902,28650575,Constantin Film Produktion
8619,212011111,Miramax
322,156822020,Warner Bros.
9341,74208267,LivePlanet
1927,245360480,Marvel Enterprises
6038,88323487,Jackie Chan Films Limited
9257,116643346,Chris Lee Productions
9567,85632458,Michael Lobell Productions
9562,19480739,Cobalt Media Group
9620,96269812,Lion Rock Productions
9471,259175788,Flower Films (II)
9373,107071655,Radar Pictures
2289,173013509,Bona Fide Productions
11023,4601043,Antidote Films (I)
6466,114908830,Sean S. Cunningham Films
10715,68514844,Goldmann Pictures
584,236350661,Ardustry Entertainment
10735,0,Warner Bros.
2055,68296293,Cobalt Media Group
10934,0,Tatiale Films
7270,65565672,LivePlanet
4464,148336445,DreamWorks Pictures
11351,63102666,Jeepers Creepers II
6171,75715436,Kasdan Pictures
10544,6585516,Australian Film Finance Corporation (AFFC)
10720,20298207,Mediastream Dritte Film
11775,119940815,Alphaville Productions
11547,30553394,Black Sky Entertainment
30141,0,Airborne Productions
10943,0,Samuelson Productions
10922,0,Stone Village Pictures
9839,0,Networxx - Film Management
10739,0,Canal+
11059,13818181,Mindfire Entertainment
302,22441323,Gimages
16941,4856298,Parallel Film Productions
10727,0,Blue Star Productions
41488,0,Téléfilm Canada
14527,460978,Canadian Film or Video Production Tax Credit (CPTC)
10923,58795814,Dylan Sellers Productions
6016,0,TNVO
21544,0,Prominent Features
12146,0,Daniel Ostroff Productions
37696,0,NWR Film Productions
15276,0,Talent Network Media GmbH
20210,0,Gaylord Films
4592,0,Living Pictures
8325,0,Canal+
15394,0,Astral Media
6277,0,Vision View Entertainment
11194,13885802,Film4
36658,214948780,Marvel Enterprises
22958,0,Working Title Films
17813,15368897,Reiner-Greisman
17920,0,Take 3 Partnership
9444,139804348,The Big Gun Project
1701,224012234,Hiett Designs of Las Vegas
754,245676146,Douglas/Reuther Productions
9366,41954997,Baltimore Pictures
1813,152944660,Warner Bros.
9360,136885767,Skylight Cinema Foto Art
4233,172363301,Dimension Films
4824,159330280,Marubeni
978,131457682,Reperage & Vanguard Films
638,3675201,Lost Highway Productions
9415,25804707,1600 Limited Partnership
10155,6682098,Canal+ Droits Audiovisuels
431,501818,Harold Greenberg Fund
4421,48169156,Largo Entertainment
11015,33956608,Mutual Film Company
18355,0,Super Écran
10371,31611225,Sheinberg Productions
9414,13801755,Warner Bros.
17589,0,Mobile Masterpiece Theatre
29193,0,Jasmine Productions Inc.
39385,29456000,Les Productions Jacques Roitfeld
42884,0,BrownHouse Productions
15321,0,Agenda
37652,0,Chez Wam
75656,117698894,See Me Louisiana
106646,392000694,Red Granite Pictures
68726,407602906,Indochina Productions
75612,286168572,Monolith Pictures (III)
49521,662845518,Syncopy
54138,467365246,Kurtzman/Orci
76203,187000000,Film4
64682,351040419,A&E Television Networks
68724,286140700,QED International
47964,304654182,Mid Atlantic Films
158015,89328627,Blumhouse Productions
72190,531865000,Hemisphere Media Capital
116745,188133322,Samuel Goldwyn Films
80274,125537191,K/O Paper Products
138832,269994119,Newman/Tooley Films
136400,131940411,Envision Entertainment Corporation
96721,90247624,Exclusive Media Group
72559,371876278,Skydance Productions
76285,174578751,Sunswept Entertainment
107985,0,Working Title Films
60304,224803475,Gary Sanchez Productions
64686,150962475,Moving Picture Company (MPC)
142061,0,DC Entertainment
123553,90565421,Mr. Smith Productions
193756,149295601,Leverage Management
258216,10285896,Caviar Films
152532,55198285,Truth Entertainment
